gini,top1_share,top5_share,hhi,effective_authors,n_authors,total_likes,topic_id,topic_label,high_level_category,month_str,is_stable
0.6219980554205153,0.41808458920758385,0.41808458920758385,0.21295644855691548,4.695795815418741,20,20570.0,0,Vaccine Mandates & Work,vaccine,2023-05,True
0.3510757604513535,0.322641867527045,0.322641867527045,0.15629625304562533,6.398106035901477,11,5269.0,0,Vaccine Mandates & Work,vaccine,2023-06,True
0.6406960753200043,0.6267851475721993,0.6267851475721993,0.4098655517418467,2.4398244637789146,12,12604.0,0,Vaccine Mandates & Work,vaccine,2023-07,True
0.6986803519061584,0.635386119257087,0.635386119257087,0.4704732119224598,2.1255195293984417,8,20460.0,0,Vaccine Mandates & Work,vaccine,2023-08,False
0.6046728971962617,0.5064817606270726,0.5064817606270726,0.3070675262661021,3.256612681125416,10,16585.0,0,Vaccine Mandates & Work,vaccine,2023-09,True
0.3510166236174581,0.3245248029670839,0.3245248029670839,0.20866704107702946,4.7923236695096945,7,4314.0,0,Vaccine Mandates & Work,vaccine,2023-10,False
0.2815715823466093,0.2798708288482239,0.2798708288482239,0.1404138621455991,7.121803963792918,10,4645.0,0,Vaccine Mandates & Work,vaccine,2023-11,True
0.3031533232628399,0.16408610271903323,0.16408610271903323,0.1081194922235102,9.249026049185916,12,5296.0,0,Vaccine Mandates & Work,vaccine,2023-12,True
0.0,1.0,1.0,1.0,1.0,1,805.0,1,Federal Vaccine Mandates,vaccine,2020-01,False
0.0,1.0,1.0,1.0,1.0,1,1000.0,1,Federal Vaccine Mandates,vaccine,2020-02,False
0.0,1.0,1.0,1.0,1.0,1,255.0,1,Federal Vaccine Mandates,vaccine,2020-03,False
0.2139917695473251,0.47462277091906724,0.47462277091906724,0.3870627219202132,2.5835606049557365,3,729.0,1,Federal Vaccine Mandates,vaccine,2020-04,False
0.0,1.0,1.0,1.0,1.0,1,1200.0,1,Federal Vaccine Mandates,vaccine,2020-07,False
0.12656641604010024,0.6265664160401002,0.6265664160401002,0.5320381153384715,1.8795645860143328,2,399.0,1,Federal Vaccine Mandates,vaccine,2020-08,False
0.21425602660016624,0.39068994181213634,0.39068994181213634,0.2890729673461124,3.45933419226531,4,1203.0,1,Federal Vaccine Mandates,vaccine,2020-09,False
0.6053086024944035,0.7195394947233771,0.7195394947233771,0.5489012775347922,1.821821228930579,5,6254.0,1,Federal Vaccine Mandates,vaccine,2020-10,False
0.4566340160284951,0.6233303650934996,0.6233303650934996,0.4254945370378447,2.350206437341538,5,2246.0,1,Federal Vaccine Mandates,vaccine,2020-11,False
0.7575675037678633,0.8171269815329302,0.8171269815329302,0.6732067034141059,1.485427870709831,9,42833.0,1,Federal Vaccine Mandates,vaccine,2020-12,False
0.4650764525993884,0.27522935779816515,0.27522935779816515,0.13462657750584456,7.4279538151119295,15,7630.0,1,Federal Vaccine Mandates,vaccine,2021-01,True
0.4921200669901662,0.4408754526846166,0.4408754526846166,0.2356975238576349,4.242725946514466,11,6351.0,1,Federal Vaccine Mandates,vaccine,2021-02,True
0.35566989507667474,0.18159806295399517,0.18159806295399517,0.09961414991880117,10.038734465084865,15,6608.0,1,Federal Vaccine Mandates,vaccine,2021-03,True
0.503789413326519,0.15706121024388114,0.32284804327908906,0.05853983252228964,17.08238573486249,42,22921.0,1,Federal Vaccine Mandates,vaccine,2021-04,True
0.5134659763026742,0.15707720053522603,0.29670137878876024,0.07868266292268702,12.70928007333194,30,17189.0,1,Federal Vaccine Mandates,vaccine,2021-05,True
0.43756077795786064,0.3727714748784441,0.3727714748784441,0.21732154068018775,4.6014766730906285,8,6170.0,1,Federal Vaccine Mandates,vaccine,2021-06,False
0.39111600587371514,0.21404971680302076,0.30058212712397736,0.07373025235244983,13.562953714300871,30,12712.0,1,Federal Vaccine Mandates,vaccine,2021-07,True
0.4426960952556961,0.1601675599088277,0.27105279369186225,0.06280616617592491,15.922003537024104,35,16233.0,1,Federal Vaccine Mandates,vaccine,2021-08,True
0.7031233481188665,0.358530026889752,0.6214520466089035,0.20809042769282923,4.805603078850608,26,33470.0,1,Federal Vaccine Mandates,vaccine,2021-09,True
0.4067561587254757,0.22864729311107834,0.3392830801003098,0.08696330817464912,11.499102563942161,25,13558.0,1,Federal Vaccine Mandates,vaccine,2021-10,True
0.7182745384232876,0.3527336860670194,0.5472559394128022,0.18189058619224874,5.497810639540481,29,38556.0,1,Federal Vaccine Mandates,vaccine,2021-11,True
0.8018120259285983,0.5219730581598442,0.5219730581598442,0.4041392796504742,2.4743944732738297,17,49811.0,1,Federal Vaccine Mandates,vaccine,2021-12,True
0.740219451617616,0.6849561988535996,0.6849561988535996,0.4775312290028765,2.0941038810971175,19,27739.0,1,Federal Vaccine Mandates,vaccine,2022-01,True
0.6661684736717668,0.39517681629344414,0.39517681629344414,0.272368785985456,3.671492665291676,12,19738.0,1,Federal Vaccine Mandates,vaccine,2022-02,True
0.4147547350182231,0.25094102885821834,0.25094102885821834,0.14901709516080536,6.710639466706106,12,5579.0,1,Federal Vaccine Mandates,vaccine,2022-03,True
0.6398497901480009,0.6626905235255136,0.6626905235255136,0.49343861724725646,2.0265945247226393,6,15090.0,1,Federal Vaccine Mandates,vaccine,2022-04,False
0.23816425120772947,0.7381642512077294,0.7381642512077294,0.613444421106677,1.630139529504502,2,1035.0,1,Federal Vaccine Mandates,vaccine,2022-05,False
0.3202036271078587,0.31714922048997773,0.31714922048997773,0.1986504035198238,5.033969135130438,7,2245.0,1,Federal Vaccine Mandates,vaccine,2022-06,False
0.3246549132157988,0.45100451004510045,0.45100451004510045,0.26551976466874144,3.7661979749326204,6,2439.0,1,Federal Vaccine Mandates,vaccine,2022-07,False
0.06666666666666667,0.5666666666666667,0.5666666666666667,0.5088888888888888,1.9650655021834063,2,390.0,1,Federal Vaccine Mandates,vaccine,2022-08,False
0.0,1.0,1.0,1.0,1.0,1,266.0,1,Federal Vaccine Mandates,vaccine,2022-09,False
0.38724584103512016,0.8872458410351202,0.8872458410351202,0.7999186827979952,1.2501270710444599,2,2705.0,1,Federal Vaccine Mandates,vaccine,2022-10,False
0.17123287671232876,0.6712328767123288,0.6712328767123288,0.5586413961343591,1.7900571044675848,2,584.0,1,Federal Vaccine Mandates,vaccine,2022-11,False
0.045023696682464455,0.5450236966824644,0.5450236966824644,0.5040542665259091,1.9839133728443474,2,422.0,1,Federal Vaccine Mandates,vaccine,2022-12,False
0.31933043618219864,0.5794302269435055,0.5794302269435055,0.44831303780961756,2.2305842473059285,3,2071.0,1,Federal Vaccine Mandates,vaccine,2023-01,False
0.2636363636363636,0.7636363636363637,0.7636363636363637,0.6390082644628099,1.5649249870667357,2,880.0,1,Federal Vaccine Mandates,vaccine,2023-03,False
0.27170767004341534,0.4341534008683068,0.4341534008683068,0.31225849824390917,3.202474890591727,4,2764.0,1,Federal Vaccine Mandates,vaccine,2023-04,False
0.2604347826086956,0.3467391304347826,0.3467391304347826,0.24534446544843522,4.075902010555739,5,2760.0,1,Federal Vaccine Mandates,vaccine,2023-05,False
0.0,1.0,1.0,1.0,1.0,1,264.0,1,Federal Vaccine Mandates,vaccine,2023-06,False
0.12436548223350254,0.6243654822335025,0.6243654822335025,0.5309335463423432,1.8834748847367144,2,788.0,1,Federal Vaccine Mandates,vaccine,2023-07,False
0.0,1.0,1.0,1.0,1.0,1,202.0,1,Federal Vaccine Mandates,vaccine,2023-08,False
0.0,1.0,1.0,1.0,1.0,1,676.0,1,Federal Vaccine Mandates,vaccine,2023-09,False
0.0,1.0,1.0,1.0,1.0,1,1700.0,1,Federal Vaccine Mandates,vaccine,2023-11,False
0.8981481481481481,0.9337068160597572,0.9337068160597572,0.8738562963311687,1.1443529150026588,12,1071.0,2,Remote Work Opportunities,remote_work,2020-01,True
0.7878787878787878,0.9696969696969697,0.9696969696969697,0.9412304866850323,1.0624390243902437,5,33.0,2,Remote Work Opportunities,remote_work,2020-02,False
0.42452830188679247,0.9245283018867925,0.9245283018867925,0.8604485582057673,1.1621845262722381,2,53.0,2,Remote Work Opportunities,remote_work,2020-03,False
0.5,1.0,1.0,1.0,1.0,2,3.0,2,Remote Work Opportunities,remote_work,2020-04,False
0.34400948991696323,0.5183867141162515,0.5183867141162515,0.49840216478176996,2.0064118309715995,3,843.0,2,Remote Work Opportunities,remote_work,2020-05,False
0.0,1.0,1.0,1.0,1.0,1,1.0,2,Remote Work Opportunities,remote_work,2020-07,False
0.7074829931972789,0.46938775510204084,0.46938775510204084,0.3552686380674719,2.8147713950762014,9,49.0,2,Remote Work Opportunities,remote_work,2020-08,False
0.9010989010989011,0.8928571428571429,0.8928571428571429,0.8035714285714286,1.2444444444444445,13,28.0,2,Remote Work Opportunities,remote_work,2020-09,True
0.0,1.0,1.0,1.0,1.0,1,14.0,2,Remote Work Opportunities,remote_work,2020-11,False
0.75,1.0,1.0,1.0,1.0,4,1.0,2,Remote Work Opportunities,remote_work,2021-01,False
0.0,1.0,1.0,1.0,1.0,1,46.0,2,Remote Work Opportunities,remote_work,2021-02,False
,,,,,1,0.0,2,Remote Work Opportunities,remote_work,2021-03,False
0.7857142857142857,0.75,0.75,0.625,1.6,7,4.0,2,Remote Work Opportunities,remote_work,2021-04,False
0.8,1.0,1.0,1.0,1.0,5,1.0,2,Remote Work Opportunities,remote_work,2021-05,False
0.0,1.0,1.0,1.0,1.0,1,7.0,2,Remote Work Opportunities,remote_work,2021-06,False
0.4444444444444444,0.6666666666666666,0.6666666666666666,0.5555555555555556,1.7999999999999998,3,3.0,2,Remote Work Opportunities,remote_work,2021-07,False
0.6428571428571429,0.9642857142857143,0.9642857142857143,0.931122448979592,1.0739726027397258,3,56.0,2,Remote Work Opportunities,remote_work,2021-08,False
,,,,,2,0.0,2,Remote Work Opportunities,remote_work,2021-09,False
0.6,0.625,0.625,0.46875,2.1333333333333333,5,8.0,2,Remote Work Opportunities,remote_work,2021-10,False
0.6,0.625,0.625,0.46875,2.1333333333333333,5,8.0,2,Remote Work Opportunities,remote_work,2021-11,False
0.0,1.0,1.0,1.0,1.0,1,2.0,2,Remote Work Opportunities,remote_work,2021-12,False
0.6608863198458574,0.9942196531791907,0.9942196531791907,0.9884894249724346,1.0116446111984316,3,346.0,2,Remote Work Opportunities,remote_work,2022-01,False
0.5,1.0,1.0,1.0,1.0,2,1.0,2,Remote Work Opportunities,remote_work,2022-02,False
,,,,,2,0.0,2,Remote Work Opportunities,remote_work,2022-03,False
0.8035019455252919,0.9610894941634242,0.9610894941634242,0.9240866629320655,1.082149586302941,6,257.0,2,Remote Work Opportunities,remote_work,2022-04,False
0.25,0.75,0.75,0.625,1.6,2,4.0,2,Remote Work Opportunities,remote_work,2022-05,False
0.0,1.0,1.0,1.0,1.0,1,1.0,2,Remote Work Opportunities,remote_work,2022-06,False
0.7714285714285715,0.9285714285714286,0.9285714285714286,0.8673469387755102,1.1529411764705884,5,14.0,2,Remote Work Opportunities,remote_work,2022-07,False
0.6571428571428571,0.6,0.6,0.42000000000000004,2.380952380952381,7,10.0,2,Remote Work Opportunities,remote_work,2022-08,False
0.3611111111111111,0.5833333333333334,0.5833333333333334,0.48263888888888895,2.071942446043165,3,48.0,2,Remote Work Opportunities,remote_work,2022-09,False
0.78,0.95,0.95,0.9049999999999999,1.1049723756906078,5,20.0,2,Remote Work Opportunities,remote_work,2022-10,False
0.0,1.0,1.0,1.0,1.0,1,656.0,2,Remote Work Opportunities,remote_work,2022-11,False
0.852359208523592,0.9041095890410958,0.9041095890410958,0.8209795458810283,1.218057142857143,9,73.0,2,Remote Work Opportunities,remote_work,2022-12,False
0.0,1.0,1.0,1.0,1.0,1,6800.0,2,Remote Work Opportunities,remote_work,2023-01,False
0.8060796645702306,0.9559748427672956,0.9559748427672956,0.914560341758633,1.0934215648112107,6,159.0,2,Remote Work Opportunities,remote_work,2023-02,False
0.6697965571205008,0.5915492957746479,0.5915492957746479,0.3894068637175163,2.568008150789608,9,71.0,2,Remote Work Opportunities,remote_work,2023-03,False
0.36363636363636365,0.5584415584415584,0.5584415584415584,0.4956991060887164,2.017352841102416,3,154.0,2,Remote Work Opportunities,remote_work,2023-05,False
0.655868544600939,0.5690140845070423,0.5690140845070423,0.4474429676651458,2.2349217045877743,6,355.0,2,Remote Work Opportunities,remote_work,2023-06,False
0.6222222222222222,0.6666666666666666,0.6666666666666666,0.5061728395061729,1.975609756097561,5,9.0,2,Remote Work Opportunities,remote_work,2023-08,False
0.4230769230769231,0.9230769230769231,0.9230769230769231,0.8579881656804735,1.1655172413793102,2,13.0,2,Remote Work Opportunities,remote_work,2023-09,False
0.9165828021916583,0.922509225092251,0.922509225092251,0.8537983658327634,1.171236722882032,15,5962.0,2,Remote Work Opportunities,remote_work,2023-10,True
0.844,0.8,0.8,0.6608,1.5133171912832928,10,25.0,2,Remote Work Opportunities,remote_work,2023-12,True
0.7794236207207749,0.2316346790205162,0.443414956982131,0.13808999172623793,7.241654427661132,33,15110.0,3,Remote Work During Pandemic,remote_work,2020-01,True
0.8128533540332492,0.42693576557345236,0.5833495051426354,0.2296049068501901,4.3553076182839074,30,5153.0,3,Remote Work During Pandemic,remote_work,2020-02,True
0.7071587504689082,0.16957775139901646,0.32219772765813126,0.10494543590698603,9.528761221081666,33,58970.0,3,Remote Work During Pandemic,remote_work,2020-03,True
0.6269233496419202,0.45734950010636033,0.45734950010636033,0.2607900096477728,3.834502714849453,12,9402.0,3,Remote Work During Pandemic,remote_work,2020-04,True
0.5898409940160443,0.22407170294494239,0.3795500274373514,0.10257664014584539,9.748808291811676,28,21868.0,3,Remote Work During Pandemic,remote_work,2020-05,True
0.6532544378698225,0.5325443786982249,0.5325443786982249,0.30439032246770076,3.2852555623088553,17,8450.0,3,Remote Work During Pandemic,remote_work,2020-06,True
0.4867879256965944,0.29721362229102166,0.29721362229102166,0.13597739458827363,7.354163558052448,16,8075.0,3,Remote Work During Pandemic,remote_work,2020-07,True
0.658013867400149,0.39865910263022175,0.4798005844937253,0.18900273598906822,5.290928698819679,24,11634.0,3,Remote Work During Pandemic,remote_work,2020-08,True
0.5097815040650406,0.24771341463414634,0.24771341463414634,0.15964545727059787,6.26388008213104,12,5248.0,3,Remote Work During Pandemic,remote_work,2020-09,True
0.4901530272787758,0.5788423153692615,0.5788423153692615,0.3766712483217198,2.654834964058332,6,5010.0,3,Remote Work During Pandemic,remote_work,2020-10,False
0.4608241439349971,0.522344747533372,0.522344747533372,0.4251841444604746,2.3519221331005222,4,3446.0,3,Remote Work During Pandemic,remote_work,2020-11,False
0.8748031496062992,0.9448818897637795,0.9448818897637795,0.8936846673693347,1.118962914451265,10,2540.0,3,Remote Work During Pandemic,remote_work,2021-01,True
0.045454545454545456,0.5454545454545454,0.5454545454545454,0.5041322314049586,1.9836065573770496,2,33.0,3,Remote Work During Pandemic,remote_work,2021-02,False
0.0,1.0,1.0,1.0,1.0,1,1300.0,3,Remote Work During Pandemic,remote_work,2021-03,False
0.3142857142857143,0.35714285714285715,0.35714285714285715,0.2653061224489796,3.769230769230769,5,14.0,3,Remote Work During Pandemic,remote_work,2021-04,False
0.822843558976681,0.9112519809825673,0.9112519809825673,0.835823950612943,1.1964241982616797,7,2524.0,3,Remote Work During Pandemic,remote_work,2021-05,False
0.5,1.0,1.0,1.0,1.0,2,3.0,3,Remote Work During Pandemic,remote_work,2021-07,False
0.5053676865271068,0.3961352657004831,0.3961352657004831,0.31241232130401075,3.200898081823388,6,621.0,3,Remote Work During Pandemic,remote_work,2021-08,False
0.8057142857142857,0.9285714285714286,0.9285714285714286,0.8662112244897959,1.1544528305887591,6,4200.0,3,Remote Work During Pandemic,remote_work,2021-09,False
0.5230769230769231,0.46153846153846156,0.46153846153846156,0.4082840236686391,2.4492753623188404,5,39.0,3,Remote Work During Pandemic,remote_work,2021-10,False
0.7463452997779423,0.2990377498149519,0.2990377498149519,0.22999165571353514,4.347983829663562,16,1351.0,3,Remote Work During Pandemic,remote_work,2021-11,True
0.6573655789716976,0.6009287080032778,0.6009287080032778,0.3806322890360989,2.6272074881833283,13,7322.0,3,Remote Work During Pandemic,remote_work,2021-12,True
0.6517722156895683,0.6887283722492861,0.6887283722492861,0.5413537969709474,1.8472208112242474,5,5953.0,3,Remote Work During Pandemic,remote_work,2022-01,False
0.6095427435387674,0.5447316103379721,0.5447316103379721,0.486652648720006,2.054853708554141,5,1006.0,3,Remote Work During Pandemic,remote_work,2022-02,False
0.10256410256410256,0.41420118343195267,0.41420118343195267,0.3452610202723994,2.896359395598824,3,676.0,3,Remote Work During Pandemic,remote_work,2022-03,False
0.5938954992240041,0.5173305742369374,0.5173305742369374,0.34372080313898956,2.909338017564309,7,1933.0,3,Remote Work During Pandemic,remote_work,2022-04,False
0.5878562577447336,0.6505576208178439,0.6505576208178439,0.4846487288272227,2.0633500936231695,5,807.0,3,Remote Work During Pandemic,remote_work,2022-05,False
0.22351524879614768,0.38924558587479935,0.38924558587479935,0.2943493013920629,3.397324183447051,4,1246.0,3,Remote Work During Pandemic,remote_work,2022-06,False
0.6770955367192705,0.7557485126226081,0.7557485126226081,0.5841103987047666,1.7120051315940383,7,6219.0,3,Remote Work During Pandemic,remote_work,2022-07,False
0.547953216374269,0.5360623781676414,0.5360623781676414,0.40641707419946876,2.4605265464541035,5,2052.0,3,Remote Work During Pandemic,remote_work,2022-08,False
,,,,,1,0.0,3,Remote Work During Pandemic,remote_work,2022-09,False
0.0,1.0,1.0,1.0,1.0,1,240.0,3,Remote Work During Pandemic,remote_work,2022-10,False
0.6515547146010722,0.9839167455061495,0.9839167455061495,0.9682257430528021,1.0328169924990986,3,26425.0,3,Remote Work During Pandemic,remote_work,2022-11,False
0.6056289089645587,0.46328468844104703,0.46328468844104703,0.38922454760657976,2.5692110277966838,6,4317.0,3,Remote Work During Pandemic,remote_work,2022-12,False
0.027227722772277228,0.5272277227722773,0.5272277227722773,0.501482697774728,1.994086744043983,2,404.0,3,Remote Work During Pandemic,remote_work,2023-01,False
0.3476665864806351,0.4330045706038008,0.4330045706038008,0.3491904152442423,2.8637670346723203,4,4157.0,3,Remote Work During Pandemic,remote_work,2023-02,False
0.5,1.0,1.0,1.0,1.0,2,271.0,3,Remote Work During Pandemic,remote_work,2023-03,False
0.0,1.0,1.0,1.0,1.0,1,668.0,3,Remote Work During Pandemic,remote_work,2023-04,False
0.0,1.0,1.0,1.0,1.0,1,497.0,3,Remote Work During Pandemic,remote_work,2023-07,False
0.825109476816058,0.8674335281915897,0.8674335281915897,0.757367884832729,1.3203622968788258,9,5303.0,3,Remote Work During Pandemic,remote_work,2023-08,False
0.0,1.0,1.0,1.0,1.0,1,570.0,3,Remote Work During Pandemic,remote_work,2023-09,False
0.49939430648092065,0.9993943064809206,0.9993943064809206,0.9987893466911193,1.0012121207668978,2,3302.0,3,Remote Work During Pandemic,remote_work,2023-10,False
0.373015873015873,0.873015873015873,0.873015873015873,0.7782816830435879,1.2848818387827774,2,2520.0,3,Remote Work During Pandemic,remote_work,2023-11,False
0.322968120987923,0.21216407355021216,0.21216407355021216,0.10772701355809455,9.282722754221014,13,3535.0,4,COVID-19 Vaccine Progress,vaccine,2020-01,True
0.4130700934128966,0.15138384120771597,0.27718758736371263,0.06439543353464487,15.52905144216473,29,14308.0,4,COVID-19 Vaccine Progress,vaccine,2020-02,True
0.7382953019228303,0.5163092996416206,0.5163092996416206,0.3081241958534912,3.245444575457768,18,32926.0,4,COVID-19 Vaccine Progress,vaccine,2020-03,True
0.43901150601713523,0.19974577810059924,0.3631741420010895,0.09258914377063196,10.800402285577531,22,11014.0,4,COVID-19 Vaccine Progress,vaccine,2020-04,True
0.6071472329997958,0.7698590974065754,0.7698590974065754,0.6077017893915871,1.645543945166214,5,9794.0,4,COVID-19 Vaccine Progress,vaccine,2020-05,False
0.6964923126743356,0.4506046087154917,0.5789413643623089,0.23116363922449631,4.32593985522456,31,35064.0,4,COVID-19 Vaccine Progress,vaccine,2020-06,True
0.6905900833025332,0.20138553246334784,0.35846624778475916,0.11566954580168237,8.645317944919737,34,49656.0,4,COVID-19 Vaccine Progress,vaccine,2020-07,True
0.629097458160312,0.39637599093997733,0.39637599093997733,0.2070093211844723,4.8307003485551725,18,14128.0,4,COVID-19 Vaccine Progress,vaccine,2020-08,True
0.5780575003724118,0.35006703411291523,0.35006703411291523,0.1783813615586185,5.605966852491966,18,13426.0,4,COVID-19 Vaccine Progress,vaccine,2020-09,True
0.7844131767134478,0.6932517253224245,0.6932517253224245,0.5006215168929211,1.997517018857765,19,32023.0,4,COVID-19 Vaccine Progress,vaccine,2020-10,True
0.7176544496200049,0.5148320666830105,0.5148320666830105,0.30827271644881205,3.2438809750004185,20,32632.0,4,COVID-19 Vaccine Progress,vaccine,2020-11,True
0.30416256964929533,0.2165683382497542,0.2165683382497542,0.1446122650439094,6.91504278490047,9,4068.0,4,COVID-19 Vaccine Progress,vaccine,2020-12,False
0.6181215418018817,0.7190717437489786,0.7190717437489786,0.5316271942743903,1.8810173948397888,7,6119.0,4,COVID-19 Vaccine Progress,vaccine,2021-01,False
0.4707920227920228,0.4512820512820513,0.4512820512820513,0.250884838921762,3.9858925086814363,9,4875.0,4,COVID-19 Vaccine Progress,vaccine,2021-02,False
0.3364552459988145,0.35566093657379966,0.35566093657379966,0.2758698355463465,3.6248979451470285,5,3374.0,4,COVID-19 Vaccine Progress,vaccine,2021-03,False
