row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
42,UTRECHT UNIVERSITY,56525,,40.17412935323383084577114427860696517413,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
43,SWISS FEDERAL INSTITUTES OF TECHNOLOGY DOMAIN,55904,,41.68829231916480238627889634601043997017,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
44,UNIVERSITE PARIS SACLAY,55009,,29.52710681696188942565754159957058507783,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
45,ZHEJIANG UNIVERSITY,54939,,21.77526753864447086801426872770511296076,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
46,UK RESEARCH & INNOVATION (UKRI),54576,,28.58878994237820848611838658983761131482,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
47,UNIVERSITY OF WISCONSIN SYSTEM,54329,,28.89840425531914893617021276595744680851,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
48,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,53673,,43.45991902834008097165991902834008097166,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
49,UNIVERSITY OF MINNESOTA SYSTEM,53275,,39.08657373440939104915627292736610418195,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
50,UNIVERSITY OF MINNESOTA TWIN CITIES,51950,,39.2668178382464096749811035525321239607,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
51,UNIVERSIDADE DE SAO PAULO,51903,,16.85162337662337662337662337662337662338,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
52,WAGENINGEN UNIVERSITY & RESEARCH,51773,,39.61208875286916602907421576128538638103,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
53,UNIVERSITY OF PENNSYLVANIA,51760,,37.94721407624633431085043988269794721408,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
54,WASHINGTON UNIVERSITY (WUSTL),51543,,39.31578947368421052631578947368421052632,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
55,UNIVERSITY OF QUEENSLAND,51068,,32.40355329949238578680203045685279187817,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
56,UNIVERSITY OF WISCONSIN MADISON,50943,,29.27758620689655172413793103448275862069,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
57,OHIO STATE UNIVERSITY,49226,,35.31276901004304160688665710186513629842,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
58,UNIVERSITY OF CAMBRIDGE,48948,,33.59505833905284831846259437199725463281,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
59,UNIVERSITY OF CALIFORNIA BERKELEY,48666,,45.35507921714818266542404473438956197577,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
60,BIOTECHNOLOGY AND BIOLOGICAL SCIENCES RESEARCH COUNCIL (BBSRC),48515,,28.96417910447761194029850746268656716418,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
61,KU LEUVEN,48004,,35.61127596439169139465875370919881305638,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
62,UNIV BRETAGNE LOIRE,47155,,23.48356573705179282868525896414342629482,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
63,UNIVERSITY OF HONG KONG,47052,,49.0125,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
64,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT (IRD),47046,,21.44302643573381950774840474020054694622,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
65,DUKE UNIVERSITY,46937,,39.64273648648648648648648648648648648649,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
66,JOHNS HOPKINS UNIVERSITY,46267,,27.32841110454813939751919669226225634968,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
67,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,46060,,41.1617515638963360142984807864164432529,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
68,CENTERS FOR DISEASE CONTROL & PREVENTION - USA,45563,,27.05641330166270783847980997624703087886,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
69,UNIVERSITY OF EDINBURGH,44986,,39.56552330694810905892700087950747581354,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
70,UNIVERSITY OF SYDNEY,44552,,35.90008058017727639000805801772763900081,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
71,UNIVERSITY SYSTEM OF MARYLAND,44138,,28.34810533076429030186255619781631342325,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
