row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
40,PRINCETON UNIVERSITY,11268,,89.42857142857142857142857142857142857143,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
41,MASSACHUSETTS GENERAL HOSPITAL,11263,,82.81617647058823529411764705882352941176,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
42,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,11214,,62.64804469273743016759776536312849162011,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
43,UNIVERSITY OF CHICAGO,11111,,90.33333333333333333333333333333333333333,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
44,UNIVERSITY COLLEGE LONDON,11079,,39.42704626334519572953736654804270462633,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
45,BRIGHAM & WOMEN'S HOSPITAL,10889,,94.68695652173913043478260869565217391304,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
46,DEEPMIND,10667,,1333.375,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
47,LAWRENCE BERKELEY NATIONAL LABORATORY,10389,,116.730337078651685393258426966292134831,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
48,SORBONNE UNIVERSITE,10210,,53.73684210526315789473684210526315789474,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
49,UNIVERSITY OF COPENHAGEN,10131,,48.70673076923076923076923076923076923077,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
50,INDIANA UNIVERSITY SYSTEM,10111,,90.27678571428571428571428571428571428571,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
51,UNIVERSITY OF MICHIGAN SYSTEM,9786,,53.18478260869565217391304347826086956522,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
52,UNIVERSITY OF MICHIGAN,9785,,53.46994535519125683060109289617486338798,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
53,UNIVERSITY SYSTEM OF GEORGIA,9671,,46.49519230769230769230769230769230769231,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
54,UNIVERSITY OF TOKYO,9664,,35.66051660516605166051660516605166051661,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
55,BROAD INSTITUTE,9585,,101.96808510638297872340425531914893617,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
56,UNIVERSITY OF ILLINOIS SYSTEM,9578,,54.42045454545454545454545454545454545455,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
57,UNIVERSITY OF HONG KONG,9556,,85.32142857142857142857142857142857142857,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
58,JOHNS HOPKINS BLOOMBERG SCHOOL OF PUBLIC HEALTH,9319,,85.49541284403669724770642201834862385321,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
59,UTRECHT UNIVERSITY,9221,,70.38931297709923664122137404580152671756,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
60,ETH ZURICH,9173,,58.05696202531645569620253164556962025316,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
61,UNIVERSITY OF CALIFORNIA DAVIS,9027,,65.41304347826086956521739130434782608696,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
62,PASTEUR NETWORK,9012,,77.02564102564102564102564102564102564103,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
63,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,8732,,97.02222222222222222222222222222222222222,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
64,UNIVERSITY OF CALIFORNIA LOS ANGELES,8517,,50.1,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
65,"UNIVERSITY OF CHINESE ACADEMY OF SCIENCES, CAS",8436,,35.00414937759336099585062240663900414938,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
66,NEW YORK UNIVERSITY,8402,,60.01428571428571428571428571428571428571,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
67,INDIANA UNIVERSITY BLOOMINGTON,8336,,92.62222222222222222222222222222222222222,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
68,UNIVERSITY OF FLORIDA,8267,,52.65605095541401273885350318471337579618,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
69,UNIVERSITY SYSTEM OF OHIO,8249,,29.67266187050359712230215827338129496403,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
70,CNRS - NATIONAL INSTITUTE FOR BIOLOGY (INSB),8248,,66.51612903225806451612903225806451612903,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
71,FUDAN UNIVERSITY,8235,,56.02040816326530612244897959183673469388,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
