row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
35,PENNSYLVANIA COMMONWEALTH SYSTEM OF HIGHER EDUCATION (PCSHE),57520,,20.23214913823425958494548012662680267323,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
36,NANJING MEDICAL UNIVERSITY,57394,,15.36241970021413276231263383297644539615,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
37,HUAZHONG UNIVERSITY OF SCIENCE & TECHNOLOGY,57342,,16.7421897810218978102189781021897810219,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
38,SOUTHERN MEDICAL UNIVERSITY - CHINA,57050,,16.65693430656934306569343065693430656934,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
39,UNIVERSITY OF QUEENSLAND,56442,,24.88624338624338624338624338624338624339,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
40,KING SAUD UNIVERSITY,56092,,13.52592235350856040511212925006028454304,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
41,PEKING UNIVERSITY,55978,,17.11865443425076452599388379204892966361,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
42,SHANDONG UNIVERSITY,55616,,16.18155368053535059645039278440500436427,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
43,US FOOD & DRUG ADMINISTRATION (FDA),54678,,18.91317883085437564856451054998270494639,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
44,UNIVERSIDADE DE SAO PAULO,53937,,11.57694784288473921442369607211848036059,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
45,CENTRAL SOUTH UNIVERSITY,53411,,15.57626130067074948964712744240303295421,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
46,SHENYANG PHARMACEUTICAL UNIVERSITY,53386,,17.60751978891820580474934036939313984169,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
47,PFIZER,53086,,19.53846153846153846153846153846153846154,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
48,UNIVERSITY OF TORONTO,52876,,21.51179820992676973148901545972335231896,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
49,ASSISTANCE PUBLIQUE HOPITAUX PARIS (APHP),52650,,18.24324324324324324324324324324324324324,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
50,"UNIVERSITY OF CHINESE ACADEMY OF SCIENCES, CAS",51911,,17.54342683338965866846907739101047651234,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
51,SHANGHAI UNIVERSITY OF TRADITIONAL CHINESE MEDICINE,50768,,16.95657982631930527722110888443553774215,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
52,COUNCIL OF SCIENTIFIC & INDUSTRIAL RESEARCH (CSIR) - INDIA,50649,,18.21251348435814455231930960086299892125,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
53,JILIN UNIVERSITY,50457,,18.24186550976138828633405639913232104121,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
54,UNIVERSIDADE DO PORTO,49831,,22.61960962324103495233772128915115751248,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
55,ROCHE HOLDING,49431,,20.62202753441802252816020025031289111389,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
