row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
158,HOKKAIDO UNIVERSITY,121314,,21.41843220338983050847457627118644067797,Institutions,ResearchFields,CHEMISTRY,Chemistry,
159,"INSTITUTE OF HIGH ENERGY PHYSICS, CAS",120175,,43.60486211901306240928882438316400580552,Institutions,ResearchFields,CHEMISTRY,Chemistry,
160,YANGZHOU UNIVERSITY,119575,,22.99077100557585079792347625456642953278,Institutions,ResearchFields,CHEMISTRY,Chemistry,
161,NATIONAL INSTITUTE OF ADVANCED INDUSTRIAL SCIENCE & TECHNOLOGY (AIST),118854,,21.14839857651245551601423487544483985765,Institutions,ResearchFields,CHEMISTRY,Chemistry,
162,DONGHUA UNIVERSITY,118663,,25.06082365364308342133051742344244984161,Institutions,ResearchFields,CHEMISTRY,Chemistry,
163,NANJING FORESTRY UNIVERSITY,118460,,22.11725168035847647498132935026138909634,Institutions,ResearchFields,CHEMISTRY,Chemistry,
164,SOUTHWEST UNIVERSITY - CHINA,118317,,22.56235697940503432494279176201372997712,Institutions,ResearchFields,CHEMISTRY,Chemistry,
165,UNIVERSITY OF NORTH CAROLINA,118168,,30.06054439074026965148817094886797252607,Institutions,ResearchFields,CHEMISTRY,Chemistry,
166,BROOKHAVEN NATIONAL LABORATORY,117798,,45.71129220023282887077997671711292200233,Institutions,ResearchFields,CHEMISTRY,Chemistry,
167,PRINCETON UNIVERSITY,116957,,44.45343975674648422652983656404408969973,Institutions,ResearchFields,CHEMISTRY,Chemistry,
168,COMMUNAUTE UNIVERSITE GRENOBLE ALPES,116932,,22.38789967451656136320122534941604441892,Institutions,ResearchFields,CHEMISTRY,Chemistry,
169,UNIVERSITE DE MONTPELLIER,115970,,22.01404707668944570994684889901290812453,Institutions,ResearchFields,CHEMISTRY,Chemistry,
170,UNIVERSITE GRENOBLE ALPES (UGA),115792,,22.34935340667824744257865276973557228334,Institutions,ResearchFields,CHEMISTRY,Chemistry,
171,QINGDAO UNIVERSITY,115745,,25.78413900646023613276899086656270884384,Institutions,ResearchFields,CHEMISTRY,Chemistry,
172,COLUMBIA UNIVERSITY,115214,,42.49870896348210992253780892659535226854,Institutions,ResearchFields,CHEMISTRY,Chemistry,
173,TOKYO INSTITUTE OF TECHNOLOGY,115134,,19.41224076884167931208902377339403136065,Institutions,ResearchFields,CHEMISTRY,Chemistry,
174,PENNSYLVANIA STATE UNIVERSITY - UNIVERSITY PARK,115056,,33.44651162790697674418604651162790697674,Institutions,ResearchFields,CHEMISTRY,Chemistry,
175,YONSEI UNIVERSITY,114249,,23.91647477496336612936989742516223571279,Institutions,ResearchFields,CHEMISTRY,Chemistry,
176,DEPARTMENT OF SCIENCE & TECHNOLOGY (INDIA),113315,,19.94631226896673120929413835592325294842,Institutions,ResearchFields,CHEMISTRY,Chemistry,
177,SUNGKYUNKWAN UNIVERSITY (SKKU),112715,,23.33643892339544513457556935817805383023,Institutions,ResearchFields,CHEMISTRY,Chemistry,
178,BARCELONA INSTITUTE OF SCIENCE & TECHNOLOGY,112655,,39.80742049469964664310954063604240282686,Institutions,ResearchFields,CHEMISTRY,Chemistry,
179,NATIONAL INSTITUTE FOR MATERIALS SCIENCE,111944,,29.27405857740585774058577405857740585774,Institutions,ResearchFields,CHEMISTRY,Chemistry,
180,KYUSHU UNIVERSITY,111881,,20.7187037037037037037037037037037037037,Institutions,ResearchFields,CHEMISTRY,Chemistry,
181,CEA,110728,,17.83059581320450885668276972624798711755,Institutions,ResearchFields,CHEMISTRY,Chemistry,
182,HANYANG UNIVERSITY,110623,,25.9922462406015037593984962406015037594,Institutions,ResearchFields,CHEMISTRY,Chemistry,
183,YALE UNIVERSITY,110423,,40.32980277574872169466764061358655953251,Institutions,ResearchFields,CHEMISTRY,Chemistry,
184,UNIVERSITY OF MUNSTER,110186,,28.56779880736323567539538501425978739953,Institutions,ResearchFields,CHEMISTRY,Chemistry,
185,UNIVERSITY OF JINAN,109999,,24.51504345888121239135279696902161800758,Institutions,ResearchFields,CHEMISTRY,Chemistry,
186,TOHOKU UNIVERSITY,109904,,15.93273412583357494926065526239489707161,Institutions,ResearchFields,CHEMISTRY,Chemistry,
187,UNIVERSITY OF TENNESSEE SYSTEM,109855,,32.86120251271313191743942566556984744242,Institutions,ResearchFields,CHEMISTRY,Chemistry,
188,UNIVERSITY SYSTEM OF MARYLAND,109703,,30.03915662650602409638554216867469879518,Institutions,ResearchFields,CHEMISTRY,Chemistry,
189,TECHNICAL UNIVERSITY OF BERLIN,109116,,33.62588597842835130970724191063174114022,Institutions,ResearchFields,CHEMISTRY,Chemistry,
190,UNIVERSITE DE TOULOUSE,109090,,20.10504976041282712863988204939181717656,Institutions,ResearchFields,CHEMISTRY,Chemistry,
