row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
43,EMORY UNIVERSITY,104699,,27.72748940677966101694915254237288135593,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
44,PASTEUR NETWORK,103937,,29.84122882572494975595750789549239161642,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
45,UNIVERSITY OF AMSTERDAM,103843,,34.63742494996664442961974649766511007338,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
46,FREE UNIVERSITY OF BERLIN,103464,,35.27582679849982952608250937606546198432,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
47,US DEPARTMENT OF VETERANS AFFAIRS,102917,,33.83201840894148586456278763971071663379,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
48,VETERANS HEALTH ADMINISTRATION (VHA),100839,,34.20590230664857530529172320217096336499,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
49,UNIVERSITY OF TORONTO,99219,,29.73299370692238537608630506442912795924,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
50,HUMBOLDT UNIVERSITY OF BERLIN,98843,,35.70917630057803468208092485549132947977,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
51,CHARITE UNIVERSITATSMEDIZIN BERLIN,98116,,36.00587155963302752293577981651376146789,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
52,UNIVERSITY OF NORTH CAROLINA,97497,,29.22571942446043165467625899280575539568,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
53,MASSACHUSETTS INSTITUTE OF TECHNOLOGY (MIT),94589,,57.9234537660747091243110838946723821188,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
54,UNIVERSITY OF MICHIGAN,94204,,41.31754385964912280701754385964912280702,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
55,UNIVERSITY OF MICHIGAN SYSTEM,94204,,41.31754385964912280701754385964912280702,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
56,WEILL CORNELL MEDICINE,91895,,47.1982537236774524910118130457113507961,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
57,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,90588,,29.43079922027290448343079922027290448343,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
58,UTRECHT UNIVERSITY,86263,,35.18066884176182707993474714518760195759,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
59,UNIVERSITY OF ZURICH,83485,,40.82396088019559902200488997555012224939,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
60,UNIVERSITY OF BARCELONA,82803,,30.35300586510263929618768328445747800587,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
61,DUKE UNIVERSITY,80923,,30.5831443688586545729402872260015117158,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
62,ERASMUS UNIVERSITY ROTTERDAM,80789,,36.16338406445837063563115487914055505819,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
63,NIH NATIONAL CANCER INSTITUTE (NCI),80354,,40.21721721721721721721721721721721721722,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
64,ERASMUS MC,79988,,36.54088624942896299680219278209227957972,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
65,UNIVERSITY OF COLORADO SYSTEM,79436,,28.3194295900178253119429590017825311943,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
66,VANDERBILT UNIVERSITY,78863,,32.7368202573682025736820257368202573682,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
67,COLUMBIA UNIVERSITY,76166,,30.47859143657462985194077631052420968387,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
68,GHENT UNIVERSITY,75969,,48.91757887958789439793947198969735994849,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
69,UNIVERSITY OF CALIFORNIA LOS ANGELES,75749,,27.44528985507246376811594202898550724638,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
70,UNIVERSITY OF MUNICH,75665,,36.46506024096385542168674698795180722892,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
71,STATE UNIVERSITY SYSTEM OF FLORIDA,75404,,26.77698863636363636363636363636363636364,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
72,BOSTON CHILDREN'S HOSPITAL,75325,,44.36101295641931684334511189634864546525,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
73,KING'S COLLEGE LONDON,74867,,43.15100864553314121037463976945244956772,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
74,MEMORIAL SLOAN KETTERING CANCER CENTER,74125,,58.64319620253164556962025316455696202532,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
75,INSTITUT PASTEUR PARIS,73774,,35.28168340506934481109516977522716403635,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
76,JOHNS HOPKINS BLOOMBERG SCHOOL OF PUBLIC HEALTH,73072,,24.72825719120135363790186125211505922166,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
77,UNIVERSITY OF COPENHAGEN,72811,,26.69024926686217008797653958944281524927,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
78,UNIVERSITY OF COLORADO ANSCHUTZ MEDICAL CAMPUS,72188,,28.33124018838304552590266875981161695447,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
79,CNRS - NATIONAL INSTITUTE FOR BIOLOGY (INSB),70964,,35.64239075841285786037167252636865896534,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
80,CIBER - CENTRO DE INVESTIGACION BIOMEDICA EN RED,70330,,27.69988184324537219377707758960220559275,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
81,KAROLINSKA UNIVERSITY HOSPITAL,69777,,35.43778567800914169629253428136109700356,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
82,UNIVERSITY OF MANCHESTER,67891,,46.62843406593406593406593406593406593407,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
83,DANA-FARBER CANCER INSTITUTE,66915,,56.70762711864406779661016949152542372881,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
84,ZHEJIANG UNIVERSITY,66668,,24.0418319509556437071763433104940497656,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
85,NORTHWESTERN UNIVERSITY,66661,,31.97170263788968824940047961630695443645,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
86,RADBOUD UNIVERSITY NIJMEGEN,66548,,39.2613569321533923303834808259587020649,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
87,CHINESE ACADEMY OF MEDICAL SCIENCES - PEKING UNION MEDICAL COLLEGE,66519,,20.29255643685173886516168395363026235509,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
88,UNIVERSITY OF SYDNEY,66289,,30.29661791590493601462522851919561243144,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
89,UNIVERSITY OF MINNESOTA SYSTEM,65951,,33.56284987277353689567430025445292620865,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
90,UNIVERSITY OF CAPE TOWN,65895,,25.62013996889580093312597200622083981337,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
91,UNIVERSITY OF BASEL,65561,,31.08629682313892840208629682313892840209,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
92,UTRECHT UNIVERSITY MEDICAL CENTER,65369,,37.54681217690982194141298104537622056289,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
93,UNIVERSITY OF CAMBRIDGE,65137,,36.36906756002233389168062534896705750977,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
94,UTMD ANDERSON CANCER CENTER,65022,,41.62740076824583866837387964148527528809,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
95,UNIVERSITY OF MINNESOTA TWIN CITIES,64941,,33.50928792569659442724458204334365325077,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
96,UNIVERSITY OF NEW SOUTH WALES SYDNEY,64438,,28.52501106684373616644532979194333776007,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
97,SHANGHAI JIAO TONG UNIVERSITY,64356,,22.59691011235955056179775280898876404494,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
98,MCGILL UNIVERSITY,63975,,32.82452539763981528989225243714725500257,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
99,UNIVERSIDADE DE SAO PAULO,63889,,22.06873920552677029360967184801381692573,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
100,UNIVERSITY OF QUEENSLAND,63714,,34.98846787479406919275123558484349258649,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
101,SUN YAT SEN UNIVERSITY,63602,,22.37143862117481533591276820260288427717,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
102,TEL AVIV UNIVERSITY,63434,,33.3336836573830793483972674724119810825,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
103,AIX-MARSEILLE UNIVERSITE,63401,,32.39703628002043944813490035769034236076,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
104,FUDAN UNIVERSITY,62754,,20.66315442871254527494237734606519591702,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
105,ACADEMIC MEDICAL CENTER AMSTERDAM,62750,,48.12116564417177914110429447852760736196,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
106,FRED HUTCHINSON CANCER CENTER,62338,,28.82015718908922792417938049006010171059,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
107,LEIDEN UNIVERSITY,62323,,30.71611631345490389354361754558896007886,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
108,BAYLOR COLLEGE OF MEDICINE,62100,,27.87253141831238779174147217235188509874,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
109,RUPRECHT KARLS UNIVERSITY HEIDELBERG,61957,,36.31711606096131301289566236811254396249,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
110,UNIVERSITY OF BRITISH COLUMBIA,61367,,30.60698254364089775561097256857855361596,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
111,UNIVERSITY SYSTEM OF MARYLAND,61312,,26.26906598114824335904027420736932305056,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
112,UNIVERSITY OF EDINBURGH,61154,,42.29183955739972337482710926694329183956,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
113,UNIVERSITY OF ALABAMA SYSTEM,60754,,30.94956698930208863983698420784513499745,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
114,PUBLIC HEALTH ENGLAND,60270,,39.54724409448818897637795275590551181102,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
115,ROCKEFELLER UNIVERSITY,59890,,72.41837968561064087061668681983071342201,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
116,UNIVERSITY OF ALABAMA BIRMINGHAM,59861,,31.06434872859366891541255838090295796575,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
117,GERMAN CENTER FOR INFECTION RESEARCH,59465,,36.91185599006828057107386716325263811297,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
118,MAYO CLINIC,59398,,28.46094873023478677527551509343555342597,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
119,LEIDEN UNIVERSITY MEDICAL CENTER (LUMC),59266,,31.29144667370644139387539598732840549102,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
120,UNIVERSITY OF LAUSANNE,59231,,41.97802976612331679659815733522324592488,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
121,NATIONAL UNIVERSITY OF SINGAPORE,58022,,33.36515238642898217366302472685451408856,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
122,LEIDEN UNIVERSITY - EXCL LUMC,57619,,32.0461624026696329254727474972191323693,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
123,UNIVERSITE PARIS SACLAY,57014,,31.69205113952195664257921067259588660367,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
124,CASE WESTERN RESERVE UNIVERSITY,55722,,33.52707581227436823104693140794223826715,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
125,KU LEUVEN,55615,,40.83333333333333333333333333333333333333,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
126,UNIVERSITY OF GENEVA,54902,,33.59975520195838433292533659730722154223,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
127,OHIO STATE UNIVERSITY,54334,,27.90652285567539804827940421160760143811,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
128,MEDICAL UNIVERSITY OF VIENNA,54158,,31.07171543316121629374641422834193918531,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
129,UNIVERSITY OF CHICAGO,54051,,46.91927083333333333333333333333333333333,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
130,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,53909,,25.29751290473955889253871421867667761614,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
131,UNIVERSITY OF BONN,53555,,43.18951612903225806451612903225806451613,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
132,HOSPITAL CLINIC DE BARCELONA,53368,,28.07364544976328248290373487638085218306,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
133,UNIVERSITY OF MILAN,53131,,30.5,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
134,UNIVERSITY SYSTEM OF GEORGIA,52985,,31.59511031604054859868813357185450208706,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
135,PETER DOHERTY INSTITUTE,52744,,34.60892388451443569553805774278215223097,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
136,FUNDACAO OSWALDO CRUZ,52521,,20.516015625,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
137,FEINBERG SCHOOL OF MEDICINE,52210,,31.24476361460203470975463794135248354279,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
138,UNIVERSITY OF FREIBURG,51955,,37.45854361932227829848594087959625090123,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
139,GLAXOSMITHKLINE,51656,,26.04942007060010085728693898134140191629,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
140,UNIVERSITY OF MARYLAND BALTIMORE,50820,,25.07153428712382831771090281203749383325,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
141,CAPITAL MEDICAL UNIVERSITY,50650,,17.82822949665610700457585357268567405843,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
142,UNICANCER,50640,,41.64473684210526315789473684210526315789,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
143,HUAZHONG UNIVERSITY OF SCIENCE & TECHNOLOGY,50550,,24.55075279261777561923263720252549781447,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
144,BROAD INSTITUTE,50234,,79.35860979462875197472353870458135860979,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
145,UNIVERSITY OF MASSACHUSETTS SYSTEM,49101,,41.15758591785414920368818105616093880972,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
146,UNIVERSITY OF BERN,49100,,29.05325443786982248520710059171597633136,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
147,AGENCY FOR SCIENCE TECHNOLOGY & RESEARCH (A*STAR),48809,,60.55707196029776674937965260545905707196,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
148,LEIBNIZ ASSOCIATION,48765,,32.20937912813738441215323645970937912814,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
149,TECHNICAL UNIVERSITY OF MUNICH,48535,,38.55043685464654487688641779189833200953,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
150,UNIV BRETAGNE LOIRE,48390,,23.57038480272771553823672674135411592791,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
151,NEW YORK UNIVERSITY,48266,,39.59474979491386382280557834290401968827,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
152,UNIVERSITY OF GENOA,48129,,35.49336283185840707964601769911504424779,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
153,UNIVERSITY OF CINCINNATI,48051,,30.01311680199875078076202373516552154903,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
154,ROCHE HOLDING,48026,,54.20541760722347629796839729119638826185,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
155,PEKING UNIVERSITY,47887,,23.2913424124513618677042801556420233463,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
156,GERMAN CANCER RESEARCH CENTER (DKFZ),47819,,45.75980861244019138755980861244019138756,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
157,UNIVERSITY OF HONG KONG,47732,,35.48847583643122676579925650557620817844,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
