row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
36,ASSISTANCE PUBLIQUE HOPITAUX PARIS (APHP),212815,,31.94940699594655457138567782615222939499,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
37,UNIVERSITY OF WASHINGTON,209530,,37.11780336581045172719220549158547387068,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
38,UNIVERSITY OF WASHINGTON SEATTLE,207646,,37.1459749552772808586762075134168157424,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
39,STATE UNIVERSITY SYSTEM OF FLORIDA,204941,,27.55694500470619873604948231813903455695,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
40,FREE UNIVERSITY OF BERLIN,203751,,33.19501466275659824046920821114369501466,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
41,HUMBOLDT UNIVERSITY OF BERLIN,203215,,32.4417305236270753512132822477650063857,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
42,UNIVERSITY OF PITTSBURGH,197067,,30.16947336191059399877526025719534598898,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
43,VRIJE UNIVERSITEIT AMSTERDAM,194106,,36.64451576363979611100622994147630734378,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
44,RUPRECHT KARLS UNIVERSITY HEIDELBERG,192555,,40.05720823798627002288329519450800915332,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
45,CHARITE UNIVERSITATSMEDIZIN BERLIN,190073,,33.80878690857346140163642831732479544646,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
46,BRIGHAM & WOMEN'S HOSPITAL,189777,,36.90723453908984830805134189031505250875,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
47,MAX PLANCK SOCIETY,189739,,35.50505239520958083832335329341317365269,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
48,CNRS - NATIONAL INSTITUTE FOR BIOLOGY (INSB),185782,,30.47604986876640419947506561679790026247,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
49,UNIVERSITY OF SYDNEY,176599,,33.96787843816118484323908443931525293326,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
50,SORBONNE UNIVERSITE,176455,,31.9375565610859728506787330316742081448,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
51,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,173425,,35.6694775812422871246400658165364047717,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
52,IMPERIAL COLLEGE LONDON,170484,,46.74636687688511105017822868110775980258,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
53,UNIVERSITY OF MUNICH,169579,,31.2127737898030554021719123872630222713,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
54,MASSACHUSETTS INSTITUTE OF TECHNOLOGY (MIT),167609,,53.73805706957358127605001603077909586406,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
55,UNIVERSITY OF AMSTERDAM,166744,,33.26895450917797286512370311252992817239,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
56,UNIVERSITY OF COPENHAGEN,166266,,33.08776119402985074626865671641791044776,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
57,UNIVERSITY OF MICHIGAN SYSTEM,163844,,31.53271747498075442648190916089299461124,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
58,UNIVERSITY OF MICHIGAN,163774,,31.56784888203546646106399383191981495759,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
59,EMORY UNIVERSITY,162589,,29.76730135481508604906627608934456243134,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
60,NORTHWESTERN UNIVERSITY,158991,,31.76643356643356643356643356643356643357,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
61,UNIVERSITE PARIS CITE,158062,,27.57055642769928484214198499912785627071,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
62,GERMAN CENTER FOR NEURODEGENERATIVE DISEASES (DZNE),155600,,38.54347287589794401783502600941293039386,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
63,UNIVERSITY OF BRITISH COLUMBIA,153809,,31.90396183364447210122381248703588467123,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
64,UNIVERSITY OF BARCELONA,152294,,34.46345326997058157954288300520479746549,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
65,RADBOUD UNIVERSITY NIJMEGEN,151968,,30.55861652925799316308063543132917755882,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
66,DUKE UNIVERSITY,149690,,32.63352954000436014824504033137126662307,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
67,UNIVERSITY OF NORTH CAROLINA,144488,,34.44290822407628128724672228843861740167,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
68,UNIVERSITY OF SOUTHERN CALIFORNIA,144243,,33.98751178133836003770028275212064090481,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
69,UNIVERSITY OF ZURICH,143117,,31.47503848691444908731031449307235539916,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
70,EBERHARD KARLS UNIVERSITY OF TUBINGEN,139835,,34.03967867575462512171372930866601752678,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
71,CHINESE ACADEMY OF SCIENCES,139690,,22.31469648562300319488817891373801916933,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
72,UTRECHT UNIVERSITY,136965,,32.5564535298312336581887330639410506299,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
73,UNIVERSITY OF GOTHENBURG,136348,,40.33964497041420118343195266272189349112,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
74,HOWARD HUGHES MEDICAL INSTITUTE,134556,,67.24437781109445277361319340329835082459,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
75,UNIVERSITY OF EDINBURGH,134179,,45.40744500846023688663282571912013536379,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
76,MONASH UNIVERSITY,132075,,28.55058365758754863813229571984435797665,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
77,CAPITAL MEDICAL UNIVERSITY,131795,,18.35584958217270194986072423398328690808,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
78,UNIVERSITY OF NEW SOUTH WALES SYDNEY,130392,,35.95037220843672456575682382133995037221,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
79,UNIVERSITY OF CALGARY,129875,,29.38348416289592760180995475113122171946,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
80,ERASMUS UNIVERSITY ROTTERDAM,128530,,37.51605370694687682428488032691185055458,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
81,FLOREY INSTITUTE OF NEUROSCIENCE & MENTAL HEALTH,127634,,37.10290697674418604651162790697674418605,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
82,UNIVERSITY OF CALIFORNIA LOS ANGELES MEDICAL CENTER,125286,,37.80506940253470126735063367531683765842,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
83,STATE UNIVERSITY OF NEW YORK (SUNY) SYSTEM,123236,,24.4418881396271320904403014676715589052,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
84,ERASMUS MC,122564,,39.32114212383702277831247994866859159448,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
85,BAYLOR COLLEGE OF MEDICINE,122464,,29.92766373411534701857282502443792766373,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
86,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,120530,,34.29018492176386913229018492176386913229,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
87,SWISS FEDERAL INSTITUTES OF TECHNOLOGY DOMAIN,118964,,34.18505747126436781609195402298850574713,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
88,CORNELL UNIVERSITY,117861,,32.54929577464788732394366197183098591549,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
89,DAVID GEFFEN SCHOOL OF MEDICINE AT UCLA,117596,,38.6193760262725779967159277504105090312,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
90,UNIVERSITY HEALTH NETWORK TORONTO,116445,,31.4121931480981926085783652549231184246,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
91,KU LEUVEN,116267,,31.6631263616557734204793028322440087146,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
92,CLEVELAND CLINIC FOUNDATION,115360,,38.14814814814814814814814814814814814815,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
93,BOSTON UNIVERSITY,114474,,30.69008042895442359249329758713136729223,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
94,UNIVERSITY OF FLORIDA,112538,,27.02641690682036503362151777137367915466,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
95,UNIVERSITY OF COLORADO SYSTEM,112536,,30.43158464034613304488912925905895078421,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
96,BOSTON CHILDREN'S HOSPITAL,111479,,36.79174917491749174917491749174917491749,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
97,HOPITAL UNIVERSITAIRE PITIE-SALPETRIERE - APHP,108736,,33.58122297714638665843113032736256948734,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
98,UNIVERSITY SYSTEM OF MARYLAND,108378,,28.63355350066050198150594451783355350066,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
99,UNIVERSITY OF CALIFORNIA IRVINE,107993,,32.20787354607813898001789442290486131822,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
100,UTRECHT UNIVERSITY MEDICAL CENTER,107732,,33.16871921182266009852216748768472906404,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
101,UNIVERSITY OF OSLO,107638,,34.74435119431891542930923176242737249839,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
102,SAPIENZA UNIVERSITY ROME,107468,,24.28655367231638418079096045197740112994,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
103,OHIO STATE UNIVERSITY,105674,,30.48874783612233121754183496826312752452,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
104,UNIVERSITY OF WISCONSIN SYSTEM,104972,,27.15963777490297542043984476067270375162,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
105,UNIVERSITY OF MINNESOTA SYSTEM,104741,,26.13950586473671075617669079111554779137,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
106,LUND UNIVERSITY,104353,,41.01926100628930817610062893081761006289,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
107,UNIVERSITY OF QUEENSLAND,103860,,30.15679442508710801393728222996515679443,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
108,UNIVERSITY OF GENEVA,103030,,33.3430420711974110032362459546925566343,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
109,UNIVERSITY OF MINNESOTA TWIN CITIES,102266,,26.08161183371588880387656210150471818414,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
