row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
51,WELLCOME TRUST SANGER INSTITUTE,251667,,106.955801104972375690607734806629834254,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
52,BOSTON CHILDREN'S HOSPITAL,240538,,79.4904163912756113681427627230667547918,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
53,"UNIVERSITY OF CHINESE ACADEMY OF SCIENCES, CAS",238177,,35.16565775874796988040750036911265318175,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
54,UNIVERSITY OF MELBOURNE,233266,,54.82162162162162162162162162162162162162,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
55,FUDAN UNIVERSITY,227032,,29.85299145299145299145299145299145299145,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
56,NIH NATIONAL CANCER INSTITUTE (NCI),226112,,66.15330602691632533645406670567583382095,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
57,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,225653,,73.6946440235140431090790333115610711953,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
58,SUN YAT SEN UNIVERSITY,225183,,30.8723608445297504798464491362763915547,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
59,ZHEJIANG UNIVERSITY,220956,,30.31778265642151481888035126234906695939,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
60,IMPERIAL COLLEGE LONDON,215187,,66.49783683559950556242274412855377008653,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
61,UNIVERSITY OF EDINBURGH,214754,,57.94765245547760388559093362115488397194,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
62,WEILL CORNELL MEDICINE,214257,,87.95443349753694581280788177339901477833,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
63,SORBONNE UNIVERSITE,213869,,50.06296816479400749063670411985018726592,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
64,UNIVERSITY OF CHICAGO,206821,,83.69931201942533387292594091460946985026,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
65,NEW YORK UNIVERSITY,206276,,74.30691642651296829971181556195965417867,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
66,UNIVERSITY OF MUNICH,203403,,59.35307849430989203384884738838634374088,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
67,RUPRECHT KARLS UNIVERSITY HEIDELBERG,201934,,53.99304812834224598930481283422459893048,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
68,UNIVERSITY OF QUEENSLAND,201446,,68.70600272851296043656207366984993178718,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
69,UNICANCER,198242,,58.47846607669616519174041297935103244838,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
70,DUKE UNIVERSITY,197504,,53.19256665768920010772959870724481551306,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
71,GERMAN CANCER RESEARCH CENTER (DKFZ),195447,,60.94387277829747427502338634237605238541,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
72,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,195103,,110.414827391058290888511601584606677985,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
73,PEKING UNIVERSITY,194454,,37.04591350733473042484282720518193941703,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
74,EUROPEAN MOLECULAR BIOLOGY LABORATORY (EMBL),194452,,81.97807757166947723440134907251264755481,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
75,UTRECHT UNIVERSITY,191781,,63.35678889990089197224975222993062438057,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
76,CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC),191580,,39.73040232268768145997511406055578598092,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
77,KING'S COLLEGE LONDON,190435,,64.29270762997974341661039837947332883187,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
78,SWISS FEDERAL INSTITUTES OF TECHNOLOGY DOMAIN,189845,,54.67885944700460829493087557603686635945,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
79,UNIVERSITY OF PITTSBURGH,189493,,54.23382942186605609616485403548941041786,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
80,VANDERBILT UNIVERSITY,187808,,62.20867837032129844319311030142431268632,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
81,UNIVERSITY OF CALIFORNIA BERKELEY,187301,,63.85987043982270712580975110808046368906,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
82,MCGILL UNIVERSITY,186588,,55.53214285714285714285714285714285714286,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
83,STATE UNIVERSITY SYSTEM OF FLORIDA,184782,,39.29859634198213526159081242024670353041,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
84,MAYO CLINIC,184461,,57.6440625,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
85,UNIVERSITY OF CALIFORNIA LOS ANGELES MEDICAL CENTER,179104,,77.53419913419913419913419913419913419913,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
86,CHINESE ACADEMY OF MEDICAL SCIENCES - PEKING UNION MEDICAL COLLEGE,177746,,31.37616946160635481023830538393645189762,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
87,UNIVERSITE PARIS SACLAY,175012,,45.88673308862087047718930256948085998951,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
88,ASSISTANCE PUBLIQUE HOPITAUX PARIS (APHP),172880,,52.10367691380349608197709463532248342375,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
89,NANJING MEDICAL UNIVERSITY,170068,,28.18495193901226383824991713622804110043,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
90,NATIONAL UNIVERSITY OF SINGAPORE,168972,,48.20884450784593437945791726105563480742,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
91,UNIVERSITY OF HELSINKI,168281,,64.18039664378337147215865751334858886346,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
92,UNIVERSITY OF TOKYO,167916,,39.03207810320781032078103207810320781032,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
93,US DEPARTMENT OF VETERANS AFFAIRS,166558,,59.57010014306151645207439198855507868383,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
94,KU LEUVEN,163466,,60.00954478707782672540381791483113069016,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
95,VETERANS HEALTH ADMINISTRATION (VHA),163136,,59.88839941262848751835535976505139500734,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
96,ERASMUS UNIVERSITY ROTTERDAM,161274,,65.3725172274017024726388325901905147953,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
97,FREE UNIVERSITY OF BERLIN,161269,,57.06617126680820948336871903750884642604,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
98,NORTHWESTERN UNIVERSITY,159823,,55.80412011173184357541899441340782122905,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
99,HUMBOLDT UNIVERSITY OF BERLIN,158242,,58.39188191881918819188191881918819188192,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
100,ERASMUS MC,157907,,64.90217838060008220304151253596383066173,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
